window_label,event_name,page_path,page_title,occurred_on_replay_library,interaction_url,interaction_label,interaction_host,event_count,unique_users
7 days (exact),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=yDOfO0aEwXY,M2,www.youtube.com,1,1
7 days (exact),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=yDOfO0aEwXY,1.00M,www.youtube.com,1,1
28 days (available 22 of requested 28),full_resolution_infographic_open,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/boss-meta.png,Guild Raid Boss Meta Guide,terminusmaximus.com,789,514
28 days (available 22 of requested 28),full_resolution_infographic_open,/elite-campaigns/,Elite Campaigns | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/elite-campaigns.png,Elite Campaigns,terminusmaximus.com,662,424
28 days (available 22 of requested 28),full_resolution_infographic_open,/lre/lysander/,Lysander Legendary Release Event | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/lysander-lre.png,Lysander Legendary Release Event,terminusmaximus.com,611,477
28 days (available 22 of requested 28),full_resolution_infographic_open,/lre/lucius/,Lucius Legendary Release Event | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/lucius-lre.png,Lucius Legendary Release Event,terminusmaximus.com,504,356
28 days (available 22 of requested 28),full_resolution_infographic_open,/beginner-guide/,Beginner Guide | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/beginner-guide.png,Beginner Guide,terminusmaximus.com,387,271
28 days (available 22 of requested 28),full_resolution_infographic_open,/campaign-event/,Campaign Event | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/campaign-event.png,Campaign Event,terminusmaximus.com,328,227
28 days (available 22 of requested 28),full_resolution_infographic_open,/incursion-mow/,Incursion & Machine of War | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/incursion-mow.png,Incursion & Machine of War,terminusmaximus.com,202,171
28 days (available 22 of requested 28),full_resolution_infographic_open,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/guild-raid-s106-mythic.png,Guild Raid Season 106 - Mythic Bosses,terminusmaximus.com,99,78
28 days (available 22 of requested 28),full_resolution_infographic_open,/lre/farsight/,Farsight Legendary Release Event | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/farsight-lre.png,Farsight Legendary Release Event,terminusmaximus.com,99,74
28 days (available 22 of requested 28),full_resolution_infographic_open,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/guild-raid-s105-mythic.png,Guild Raid Season 105 - Mythic Bosses,terminusmaximus.com,95,84
28 days (available 22 of requested 28),full_resolution_infographic_open,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/guild-raid-s105-legendary.png,Guild Raid Season 105 - Legendary Bosses,terminusmaximus.com,85,71
28 days (available 22 of requested 28),full_resolution_infographic_open,/lre/uthar/,Uthar Legendary Release Event | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/uthar-lre.png,Uthar Legendary Release Event,terminusmaximus.com,82,66
28 days (available 22 of requested 28),full_resolution_infographic_open,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/guild-raid-s106-legendary.png,Guild Raid Season 106 - Legendary Bosses,terminusmaximus.com,61,57
28 days (available 22 of requested 28),full_resolution_infographic_open,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/guild-raid-s105-epic.png,Guild Raid Season 105 - Epic Bosses,terminusmaximus.com,54,46
28 days (available 22 of requested 28),full_resolution_infographic_open,/hre/,Hero Release Events | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/hre.png,Hero Release Events,terminusmaximus.com,49,46
28 days (available 22 of requested 28),full_resolution_infographic_open,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/guild-raid-s106-epic.png,Guild Raid Season 106 - Epic Bosses,terminusmaximus.com,37,30
28 days (available 22 of requested 28),full_resolution_infographic_open,/campaign-event/,Campaign Event | Terminus Maximus Infographics,false,https://www.terminusmaximus.com/images/campaign-event.png,Campaign Event,www.terminusmaximus.com,25,6
28 days (available 22 of requested 28),full_resolution_infographic_open,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/guild-raid-s105-coming-soon.png,Guild Raid Season 105 - Coming Soon,terminusmaximus.com,25,22
28 days (available 22 of requested 28),full_resolution_infographic_open,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/guild-raid-s106-coming-soon.png,Guild Raid Season 106 - Coming Soon,terminusmaximus.com,23,19
28 days (available 22 of requested 28),full_resolution_infographic_open,/elite-campaigns/,Elite Campaigns | Terminus Maximus Infographics,false,https://www.terminusmaximus.com/images/elite-campaigns.png,Elite Campaigns,www.terminusmaximus.com,22,9
28 days (available 22 of requested 28),full_resolution_infographic_open,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.terminusmaximus.com/images/boss-meta.png,Guild Raid Boss Meta Guide,www.terminusmaximus.com,18,7
28 days (available 22 of requested 28),full_resolution_infographic_open,/beginner-guide/,Beginner Guide | Terminus Maximus Infographics,false,https://www.terminusmaximus.com/images/beginner-guide.png,Beginner Guide,www.terminusmaximus.com,15,10
28 days (available 22 of requested 28),full_resolution_infographic_open,/lre/lysander/,Lysander Legendary Release Event | Terminus Maximus Infographics,false,https://www.terminusmaximus.com/images/lysander-lre.png,Lysander Legendary Release Event,www.terminusmaximus.com,15,10
28 days (available 22 of requested 28),full_resolution_infographic_open,/campaigns/indomitus/,Tacticus Indomitus Campaign Guide,false,https://terminusmaximus.com/images/indomitus.png,Indomitus Campaign Guide,terminusmaximus.com,14,14
28 days (available 22 of requested 28),full_resolution_infographic_open,/lre/lucius/,Lucius Legendary Release Event | Terminus Maximus Infographics,false,https://www.terminusmaximus.com/images/lucius-lre.png,Lucius Legendary Release Event,www.terminusmaximus.com,14,11
28 days (available 22 of requested 28),full_resolution_infographic_open,/lre/farsight/,Farsight Legendary Release Event | Terminus Maximus Infographics,false,https://www.terminusmaximus.com/images/farsight-lre.png,Farsight Legendary Release Event,www.terminusmaximus.com,10,2
28 days (available 22 of requested 28),full_resolution_infographic_open,/guild-raid/s104/,Guild Raid Season 104 | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/guild-raid-s104-mythic.png,Guild Raid Season 104 - Mythic Bosses,terminusmaximus.com,9,6
28 days (available 22 of requested 28),full_resolution_infographic_open,/lre/uthar/,Uthar Legendary Release Event | Terminus Maximus Infographics,false,https://www.terminusmaximus.com/images/uthar-lre.png,Uthar Legendary Release Event,www.terminusmaximus.com,7,3
28 days (available 22 of requested 28),full_resolution_infographic_open,/elite-campaigns/,Элитные кампании | Инфографика Terminus Maximus,false,https://terminusmaximus.com/images/elite-campaigns.png,Elite Campaigns,terminusmaximus.com,5,3
28 days (available 22 of requested 28),full_resolution_infographic_open,/guild-raid/s104/,Guild Raid Season 104 | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/guild-raid-s104-legendary.png,Guild Raid Season 104 - Legendary Bosses,terminusmaximus.com,5,3
28 days (available 22 of requested 28),full_resolution_infographic_open,/lre/lucius/,"Событие, посвященное выходу легендарного персонажа Луция | Инфографика Терминус Максимус",false,https://terminusmaximus.com/images/lucius-lre.png,Lucius Legendary Release Event,terminusmaximus.com,5,2
28 days (available 22 of requested 28),full_resolution_infographic_open,/campaign-event/,Мероприятие в рамках кампании | Инфографика «Терминус Максимус»,false,https://terminusmaximus.com/images/campaign-event.png,Campaign Event,terminusmaximus.com,4,3
28 days (available 22 of requested 28),full_resolution_infographic_open,/guild-raid/s104/,Guild Raid Season 104 | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/guild-raid-s104-coming-soon.png,Guild Raid Season 104 - Coming Soon,terminusmaximus.com,4,2
28 days (available 22 of requested 28),full_resolution_infographic_open,/hre/,Hero Release Events | Terminus Maximus Infographics,false,https://www.terminusmaximus.com/images/hre.png,Hero Release Events,www.terminusmaximus.com,4,3
28 days (available 22 of requested 28),full_resolution_infographic_open,/incursion-mow/,Вторжение и Военная машина | Инфографика Terminus Maximus,false,https://terminusmaximus.com/images/incursion-mow.png,Incursion & Machine of War,terminusmaximus.com,4,2
28 days (available 22 of requested 28),full_resolution_infographic_open,/incursion-mow/,Incursion & Machine of War | Terminus Maximus Infographics,false,https://www.terminusmaximus.com/images/incursion-mow.png,Incursion & Machine of War,www.terminusmaximus.com,4,3
28 days (available 22 of requested 28),full_resolution_infographic_open,/lre/lysander/,"Событие, посвященное выходу легендарного Лисандера | Инфографика Терминус Максимус",false,https://terminusmaximus.com/images/lysander-lre.png,Lysander Legendary Release Event,terminusmaximus.com,4,3
28 days (available 22 of requested 28),full_resolution_infographic_open,/elite-campaigns/,Elite-Kampagnen | Terminus Maximus Infografiken,false,https://terminusmaximus.com/images/elite-campaigns.png,Elite Campaigns,terminusmaximus.com,3,2
28 days (available 22 of requested 28),full_resolution_infographic_open,/elite-campaigns/,Campagnes d'élite | Infographies Terminus Maximus,false,https://terminusmaximus.com/images/elite-campaigns.png,Elite Campaigns,terminusmaximus.com,3,2
28 days (available 22 of requested 28),full_resolution_infographic_open,/lre/lucius/,Lucius Legendary Release Event | Terminus Maximus Infografiken,false,https://terminusmaximus.com/images/lucius-lre.png,Lucius Legendary Release Event,terminusmaximus.com,3,2
28 days (available 22 of requested 28),full_resolution_infographic_open,/beginner-guide/,Руководство для начинающих | Инфографика Terminus Maximus,false,https://terminusmaximus.com/images/beginner-guide.png,Beginner Guide,terminusmaximus.com,2,1
